open_time_ms,close
1789692134000,2440.50000000
1789692135000,2440.50000000
1789692136000,2440.50000000
1789692137000,2440.50000000
1789692138000,2440.50000000
1789692139000,2440.51000000
1789692140000,2440.50000000
1789692141000,2440.36000000
1789692142000,2440.36000000
1789692143000,2440.37000000
1789692144000,2440.36000000
1789692145000,2440.36000000
1789692146000,2440.36000000
1789692147000,2440.36000000
1789692148000,2440.36000000
1789692149000,2440.36000000
1789692150000,2440.36000000
1789692151000,2440.36000000
1789692152000,2440.36000000
1789692153000,2440.37000000
1789692154000,2440.37000000
1789692155000,2440.36000000
1789692156000,2440.37000000
1789692157000,2440.37000000
1789692158000,2440.37000000
1789692159000,2440.37000000
1789692160000,2440.37000000
1789692161000,2440.37000000
1789692162000,2440.37000000
1789692163000,2440.37000000
1789692164000,2440.60000000
1789692165000,2440.60000000
1789692166000,2440.60000000
1789692167000,2440.60000000
1789692168000,2440.61000000
1789692169000,2440.61000000
1789692170000,2440.61000000
1789692171000,2440.50000000
1789692172000,2440.50000000
1789692173000,2440.50000000
1789692174000,2440.50000000
1789692175000,2440.50000000
1789692176000,2440.51000000
1789692177000,2440.50000000
1789692178000,2440.50000000
1789692179000,2440.50000000
1789692180000,2440.51000000
1789692181000,2440.50000000
1789692182000,2440.50000000
1789692183000,2440.50000000
1789692184000,2440.50000000
1789692185000,2440.50000000
1789692186000,2440.51000000
1789692187000,2440.51000000
1789692188000,2440.51000000
1789692189000,2440.51000000
1789692190000,2440.51000000
1789692191000,2440.51000000
1789692192000,2440.51000000
1789692193000,2440.51000000
1789692194000,2440.51000000
1789692195000,2440.51000000
1789692196000,2440.51000000
1789692197000,2440.50000000
1789692198000,2440.50000000
1789692199000,2440.51000000
1789692200000,2440.60000000
1789692201000,2440.60000000
1789692202000,2440.61000000
1789692203000,2440.60000000
1789692204000,2440.60000000
1789692205000,2440.55000000
1789692206000,2440.55000000
1789692207000,2440.55000000
1789692208000,2440.55000000
1789692209000,2440.56000000
1789692210000,2440.55000000
1789692211000,2440.56000000
1789692212000,2440.56000000
1789692213000,2440.90000000
1789692214000,2440.90000000
1789692215000,2440.90000000
1789692216000,2440.91000000
1789692217000,2440.91000000
1789692218000,2440.91000000
1789692219000,2440.92000000
1789692220000,2441.65000000
1789692221000,2441.65000000
1789692222000,2441.65000000
1789692223000,2441.65000000
1789692224000,2441.65000000
1789692225000,2441.66000000
1789692226000,2441.66000000
1789692227000,2441.66000000
1789692228000,2441.66000000
1789692229000,2441.66000000
1789692230000,2441.64000000
1789692231000,2441.55000000
1789692232000,2441.55000000
1789692233000,2441.55000000
1789692234000,2441.55000000
1789692235000,2441.44000000
1789692236000,2441.44000000
1789692237000,2441.44000000
1789692238000,2441.44000000
1789692239000,2441.44000000
1789692240000,2441.44000000
1789692241000,2441.45000000
1789692242000,2441.44000000
1789692243000,2441.41000000
1789692244000,2441.41000000
1789692245000,2441.41000000
