open_time_ms,close
1789701040000,103.18000000
1789701041000,103.17000000
1789701042000,103.17000000
1789701043000,103.17000000
1789701044000,103.16000000
1789701045000,103.15000000
1789701046000,103.15000000
1789701047000,103.17000000
1789701048000,103.19000000
1789701049000,103.18000000
1789701050000,103.18000000
1789701051000,103.18000000
1789701052000,103.18000000
1789701053000,103.19000000
1789701054000,103.20000000
1789701055000,103.19000000
1789701056000,103.19000000
1789701057000,103.20000000
1789701058000,103.20000000
1789701059000,103.20000000
1789701060000,103.20000000
1789701061000,103.19000000
1789701062000,103.19000000
1789701063000,103.19000000
1789701064000,103.19000000
1789701065000,103.20000000
1789701066000,103.20000000
1789701067000,103.19000000
1789701068000,103.19000000
1789701069000,103.19000000
1789701070000,103.20000000
1789701071000,103.20000000
1789701072000,103.20000000
1789701073000,103.21000000
1789701074000,103.21000000
1789701075000,103.21000000
1789701076000,103.21000000
1789701077000,103.21000000
1789701078000,103.21000000
1789701079000,103.21000000
1789701080000,103.22000000
1789701081000,103.21000000
1789701082000,103.22000000
1789701083000,103.22000000
1789701084000,103.22000000
1789701085000,103.23000000
1789701086000,103.25000000
1789701087000,103.25000000
1789701088000,103.26000000
1789701089000,103.26000000
1789701090000,103.27000000
1789701091000,103.25000000
1789701092000,103.25000000
1789701093000,103.25000000
1789701094000,103.27000000
1789701095000,103.27000000
1789701096000,103.27000000
1789701097000,103.27000000
1789701098000,103.27000000
1789701099000,103.34000000
1789701100000,103.31000000
1789701101000,103.29000000
1789701102000,103.29000000
1789701103000,103.27000000
1789701104000,103.29000000
1789701105000,103.31000000
1789701106000,103.33000000
1789701107000,103.33000000
1789701108000,103.31000000
1789701109000,103.30000000
1789701110000,103.29000000
1789701111000,103.30000000
1789701112000,103.29000000
1789701113000,103.30000000
1789701114000,103.32000000
1789701115000,103.33000000
1789701116000,103.33000000
1789701117000,103.32000000
1789701118000,103.33000000
1789701119000,103.33000000
1789701120000,103.32000000
1789701121000,103.32000000
1789701122000,103.32000000
1789701123000,103.33000000
1789701124000,103.32000000
1789701125000,103.32000000
1789701126000,103.32000000
1789701127000,103.32000000
1789701128000,103.33000000
1789701129000,103.33000000
1789701130000,103.33000000
1789701131000,103.32000000
1789701132000,103.32000000
1789701133000,103.33000000
1789701134000,103.32000000
1789701135000,103.33000000
1789701136000,103.33000000
1789701137000,103.32000000
1789701138000,103.31000000
1789701139000,103.29000000
1789701140000,103.27000000
1789701141000,103.24000000
1789701142000,103.24000000
1789701143000,103.25000000
1789701144000,103.26000000
1789701145000,103.26000000
1789701146000,103.26000000
1789701147000,103.25000000
1789701148000,103.24000000
1789701149000,103.24000000
1789701150000,103.25000000
1789701151000,103.27000000
1789701152000,103.29000000
1789701153000,103.29000000
1789701154000,103.28000000
1789701155000,103.29000000
1789701156000,103.29000000
1789701157000,103.30000000
1789701158000,103.30000000
1789701159000,103.30000000
1789701160000,103.31000000
1789701161000,103.31000000
1789701162000,103.33000000
1789701163000,103.34000000
1789701164000,103.38000000
1789701165000,103.39000000
1789701166000,103.37000000
1789701167000,103.38000000
1789701168000,103.39000000
1789701169000,103.38000000
1789701170000,103.38000000
1789701171000,103.38000000
1789701172000,103.37000000
1789701173000,103.37000000
1789701174000,103.38000000
1789701175000,103.38000000
1789701176000,103.39000000
1789701177000,103.39000000
1789701178000,103.41000000
1789701179000,103.43000000
1789701180000,103.44000000
1789701181000,103.44000000
1789701182000,103.44000000
1789701183000,103.40000000
1789701184000,103.41000000
1789701185000,103.40000000
1789701186000,103.41000000
1789701187000,103.40000000
1789701188000,103.40000000
1789701189000,103.44000000
1789701190000,103.44000000
1789701191000,103.44000000
1789701192000,103.44000000
1789701193000,103.44000000
1789701194000,103.52000000
1789701195000,103.49000000
1789701196000,103.47000000
1789701197000,103.49000000
1789701198000,103.45000000
1789701199000,103.46000000
1789701200000,103.46000000
1789701201000,103.46000000
1789701202000,103.46000000
1789701203000,103.43000000
1789701204000,103.43000000
1789701205000,103.44000000
1789701206000,103.44000000
1789701207000,103.45000000
1789701208000,103.45000000
1789701209000,103.47000000
1789701210000,103.47000000
1789701211000,103.46000000
1789701212000,103.48000000
1789701213000,103.48000000
1789701214000,103.45000000
1789701215000,103.45000000
1789701216000,103.45000000
1789701217000,103.45000000
1789701218000,103.45000000
1789701219000,103.46000000
1789701220000,103.46000000
1789701221000,103.46000000
1789701222000,103.46000000
1789701223000,103.46000000
1789701224000,103.47000000
1789701225000,103.47000000
1789701226000,103.48000000
1789701227000,103.48000000
1789701228000,103.49000000
1789701229000,103.49000000
1789701230000,103.48000000
1789701231000,103.50000000
1789701232000,103.49000000
1789701233000,103.50000000
1789701234000,103.49000000
1789701235000,103.49000000
1789701236000,103.50000000
1789701237000,103.49000000
1789701238000,103.50000000
1789701239000,103.50000000
1789701240000,103.49000000
1789701241000,103.49000000
1789701242000,103.50000000
1789701243000,103.51000000
1789701244000,103.54000000
1789701245000,103.57000000
1789701246000,103.58000000
1789701247000,103.58000000
1789701248000,103.58000000
1789701249000,103.58000000
1789701250000,103.59000000
1789701251000,103.58000000
1789701252000,103.58000000
1789701253000,103.57000000
1789701254000,103.57000000
1789701255000,103.58000000
1789701256000,103.57000000
1789701257000,103.57000000
1789701258000,103.55000000
1789701259000,103.55000000
1789701260000,103.55000000
1789701261000,103.54000000
1789701262000,103.53000000
1789701263000,103.52000000
1789701264000,103.52000000
1789701265000,103.51000000
1789701266000,103.51000000
1789701267000,103.51000000
1789701268000,103.50000000
1789701269000,103.50000000
1789701270000,103.50000000
1789701271000,103.54000000
1789701272000,103.55000000
1789701273000,103.57000000
1789701274000,103.56000000
1789701275000,103.56000000
1789701276000,103.56000000
1789701277000,103.57000000
1789701278000,103.56000000
1789701279000,103.56000000
1789701280000,103.56000000
1789701281000,103.55000000
1789701282000,103.55000000
1789701283000,103.54000000
