sweep,ts_utc,symbol,buy,sell,network,status,skew_sec,best_ask_buy,best_bid_sell,naive_spread_bps,opt_volume,opt_turnover,vwap_buy,vwap_sell,slippage_buy_bps,slippage_sell_bps,gross,fee_buy,fee_sell,withdrawal,net,net_bps,complete,feasible,transfer_time_sec,latency_buy_ms,latency_sell_ms,rel_volume,rel_turnover,rel_gross,rel_fee_buy,rel_fee_sell,rel_withdrawal,rel_net,rel_net_bps
567,2026-09-18T15:16:06.807+00:00,ETH/USDT,okx,binance,ARBITRUM,ok,0.2307,2581.54,2581.61,0.2712,0.002,5.1631,2581.54,2581.61,0.0,0.0,0.00014,0.005163,0.005163,0.00568,-0.015866,-30.7294,1,1,30.0,315.1,268.5,2.2664,5850.8023,0.158648,5.850802,5.850961,0.00568,-11.548795,-19.7388
567,2026-09-18T15:16:06.807+00:00,ETH/USDT,okx,bybit,ARBITRUM,ok,0.2307,2581.54,2581.78,0.9297,0.00194,5.0082,2581.54,2581.78,0.0,0.0,0.000466,0.005008,0.005009,0.00568,-0.015231,-30.4125,1,1,30.0,315.1,237.9,1.606,4145.9532,0.38544,4.145953,4.146339,0.00568,-7.912532,-19.085
567,2026-09-18T15:16:06.807+00:00,ETH/USDT,okx,kraken,ARBITRUM,ok,0.2307,2581.54,2581.2,-1.317,0.0011,2.8397,2581.54,2581.2,0.0,0.0,-0.000374,0.00284,0.022715,0.005679,-0.031607,-111.3039,1,1,,315.1,80.8,0.798,2060.0689,-0.30667,2.060069,16.478098,0.005679,-18.850515,-91.5043
567,2026-09-18T15:16:06.807+00:00,ETH/USDT,kraken,binance,ERC20,ok,0.2307,2581.89,2581.61,-1.0845,0.0021,5.422,2581.89,2581.61,0.0,0.0,-0.000588,0.043376,0.005421,0.361425,-0.410811,-757.6778,1,1,72.0,80.8,268.5,9.244,23871.0341,-6.63125,190.968273,23.864403,0.361425,-221.825351,-92.9266
567,2026-09-18T15:16:06.807+00:00,ETH/USDT,kraken,bybit,ERC20,ok,0.2307,2581.89,2581.78,-0.426,0.00208,5.3703,2581.89,2581.78,0.0,0.0,-0.000229,0.042963,0.00537,0.361449,-0.410011,-763.4739,1,1,72.0,80.8,237.9,1.606,4147.134,-0.79529,33.177072,4.146339,0.361449,-38.48015,-92.7873
567,2026-09-18T15:16:06.807+00:00,ETH/USDT,kraken,okx,ERC20,ok,0.2307,2581.89,2581.53,-1.3943,0.001,2.5819,2581.89,2581.53,0.0,0.0,-0.00036,0.020655,0.002582,0.361414,-0.385011,-1491.1977,1,1,,80.8,315.1,9.244,23871.0341,-8.770659,190.968273,23.862263,0.361393,-223.962588,-93.8219
567,2026-09-18T15:16:06.807+00:00,SOL/USDT,binance,bybit,SOL,ok,0.2339,110.34,110.35,0.9063,0.047,5.186,110.33999999999999,110.35,-0.0,0.0,0.00047,0.005186,0.005186,0.11035,-0.120252,-231.8799,1,1,63.63999999999999,268.9,241.7,25.752,2841.4757,0.257517,2.841476,2.841733,0.11035,-5.536042,-19.483
567,2026-09-18T15:16:06.807+00:00,SOL/USDT,binance,okx,SOL,ok,0.2339,110.34,110.33,-0.9063,0.046,5.0756,110.34,110.33,0.0,0.0,-0.00046,0.005076,0.005075,0.11033,-0.120941,-238.277,1,1,,268.9,312.5,37.147,4098.8,-0.371471,4.0988,4.098429,0.11033,-8.679029,-21.1746
567,2026-09-18T15:16:06.807+00:00,SOL/USDT,binance,kraken,SOL,ok,0.2339,110.34,110.33,-0.9063,0.06,6.6204,110.34,110.33,0.0,0.0,-0.0006,0.00662,0.052958,0.11033,-0.170509,-257.5506,1,1,,268.9,74.5,145.099,16010.2237,-1.45099,16.010224,128.070181,0.11033,-145.641725,-90.968
567,2026-09-18T15:16:06.807+00:00,SOL/USDT,bybit,binance,SOL,ok,0.2339,110.36,110.33,-2.7184,0.047,5.1869,110.36,110.33,0.0,0.0,-0.00141,0.005187,0.005186,0.11033,-0.122112,-235.4238,1,1,0.3182,241.7,268.9,47.798,5275.3692,-1.815884,5.275369,5.273553,0.11033,-12.475137,-23.6479
567,2026-09-18T15:16:06.807+00:00,SOL/USDT,bybit,okx,SOL,ok,0.2339,110.36,110.33,-2.7184,0.0454,5.0103,110.35999999999999,110.33,-0.0,0.0,-0.001362,0.00501,0.005009,0.11033,-0.121711,-242.9201,1,1,,241.7,312.5,37.1469,4099.8073,-1.38984,4.099807,4.098417,0.11033,-9.698395,-23.6557
567,2026-09-18T15:16:06.807+00:00,SOL/USDT,bybit,kraken,SOL,ok,0.2339,110.36,110.33,-2.7184,0.06,6.6216,110.36,110.33,0.0,0.0,-0.0018,0.006622,0.052958,0.11033,-0.17171,-259.318,1,1,,241.7,74.5,47.7984,5275.4134,-1.8159,5.275413,42.18878,0.11033,-49.390423,-93.6238
567,2026-09-18T15:16:06.807+00:00,SOL/USDT,okx,binance,SOL,ok,0.2339,110.35,110.33,-1.8124,0.046,5.0761,110.35,110.33,0.0,0.0,-0.00092,0.005076,0.005075,0.027582,-0.038654,-76.1486,1,1,0.3182,312.5,268.9,76.012,8387.9242,-1.52024,8.387924,8.386404,0.027582,-18.322151,-21.8435
567,2026-09-18T15:16:06.807+00:00,SOL/USDT,okx,bybit,SOL,ok,0.2339,110.35,110.35,0.0,0.0456,5.032,110.35,110.35,0.0,0.0,0.0,0.005032,0.005032,0.027587,-0.037651,-74.8246,1,1,63.63999999999999,312.5,241.7,25.7517,2841.7001,0.0,2.8417,2.8417,0.027587,-5.710988,-20.0971
567,2026-09-18T15:16:06.807+00:00,SOL/USDT,okx,kraken,SOL,ok,0.2339,110.35,110.33,-1.8124,0.06,6.621,110.35,110.33,0.0,0.0,-0.0012,0.006621,0.052958,0.027582,-0.088362,-133.457,1,1,,312.5,74.5,76.012727,8388.0044,-1.520255,8.388004,67.091873,0.027582,-77.027715,-91.8308
567,2026-09-18T15:16:06.807+00:00,SOL/USDT,kraken,binance,SOL,ok,0.2339,110.36,110.33,-2.7184,0.06,6.6216,110.36,110.33,0.0,0.0,-0.0018,0.052973,0.00662,0.55165,-0.613043,-925.8225,1,1,0.3182,74.5,268.9,145.071,16010.0356,-4.35213,128.080284,16.005683,0.55165,-148.989748,-93.0602
567,2026-09-18T15:16:06.807+00:00,SOL/USDT,kraken,bybit,SOL,ok,0.2339,110.36,110.35,-0.9061,0.06,6.6216,110.36,110.35,0.0,0.0,-0.0006,0.052973,0.006621,0.55175,-0.611944,-924.163,1,1,63.63999999999999,74.5,241.7,76.8472,8480.857,-1.279427,67.846856,8.479578,0.551717,-78.157577,-92.1576
567,2026-09-18T15:16:06.807+00:00,SOL/USDT,kraken,okx,SOL,ok,0.2339,110.36,110.33,-2.7184,0.06,6.6216,110.36,110.33,0.0,0.0,-0.0018,0.052973,0.00662,0.55165,-0.613043,-925.8225,1,1,,74.5,312.5,115.736304,12772.6585,-4.257983,102.181268,12.768401,0.551616,-119.759268,-93.7622
568,2026-09-18T15:16:11.815+00:00,BTC/USDT,binance,bybit,BTC,ok,0.0966,80955.24,80961.3,0.7486,0.0001,8.0955,80955.24,80961.3,0.0,0.0,0.000606,0.008096,0.008096,1.619226,-1.634812,-2019.4019,1,1,600.0,268.7,268.2,0.83869,67896.3502,5.031854,67.89635,67.901382,1.619225,-132.385103,-19.4981
568,2026-09-18T15:16:11.815+00:00,BTC/USDT,binance,okx,BTC,ok,0.0966,80955.24,80954.8,-0.0544,0.0001,8.0955,80955.24,80954.8,0.0,0.0,-4.4e-05,0.008096,0.008095,1.619096,-1.635331,-2020.0434,1,1,,268.7,357.2,0.87614,70928.124,-0.611377,70.928124,70.927513,1.619091,-144.086104,-20.3144
568,2026-09-18T15:16:11.815+00:00,BTC/USDT,binance,kraken,BTC,fetch_failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,2026-09-18T15:16:11.815+00:00,BTC/USDT,bybit,binance,BTC,ok,0.0966,80961.4,80955.23,-0.7621,0.00027,21.8596,80961.4,80955.23,0.0,0.0,-0.001666,0.02186,0.021858,2.833433,-2.878816,-1316.9588,1,1,600.0,268.2,268.7,0.65869,53328.9637,-4.563282,53.328964,53.3244,2.833433,-114.050079,-21.3861
568,2026-09-18T15:16:11.815+00:00,BTC/USDT,bybit,okx,BTC,ok,0.0966,80961.4,80954.8,-0.8152,0.00027,21.8596,80961.4,80954.8,0.0,0.0,-0.001782,0.02186,0.021858,2.833418,-2.878917,-1317.005,1,1,,268.2,357.2,0.658683,53328.397,-4.846435,53.328397,53.323551,2.833418,-114.3318,-21.4392
568,2026-09-18T15:16:11.815+00:00,BTC/USDT,bybit,kraken,BTC,fetch_failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,2026-09-18T15:16:11.815+00:00,BTC/USDT,okx,binance,BTC,ok,0.0966,80954.9,80955.23,0.0408,0.0001,8.0955,80954.9,80955.23,0.0,0.0,3.3e-05,0.008095,0.008096,1.214328,-1.230486,-1519.9654,1,1,600.0,357.2,268.7,0.22962,18588.8641,0.075775,18.588864,18.58894,1.214328,-38.316358,-20.6125
568,2026-09-18T15:16:11.815+00:00,BTC/USDT,okx,bybit,BTC,ok,0.0966,80954.9,80961.3,0.7906,9.5e-05,7.6907,80954.9,80961.3,0.0,0.0,0.000608,0.007691,0.007691,1.214419,-1.229194,-1598.2824,1,1,600.0,357.2,268.2,0.229621,18588.9451,1.469574,18.588945,18.590415,1.214419,-36.924205,-19.8635
568,2026-09-18T15:16:11.815+00:00,BTC/USDT,okx,kraken,BTC,fetch_failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,2026-09-18T15:16:11.815+00:00,BTC/USDT,kraken,binance,BTC,fetch_failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,2026-09-18T15:16:11.815+00:00,BTC/USDT,kraken,bybit,BTC,fetch_failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,2026-09-18T15:16:11.815+00:00,BTC/USDT,kraken,okx,BTC,fetch_failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,2026-09-18T15:16:11.815+00:00,ETH/USDT,binance,bybit,ARBITRUM,ok,0.2272,2581.37,2581.55,0.6973,0.002,5.1627,2581.37,2581.55,0.0,0.0,0.00036,0.005163,0.005163,0.051631,-0.061597,-119.3104,1,1,30.0,270.3,267.3,1.7661,4558.9576,0.317898,4.558958,4.559275,0.051631,-8.851966,-19.4166
568,2026-09-18T15:16:11.815+00:00,ETH/USDT,binance,okx,ARBITRUM,ok,0.2272,2581.37,2581.26,-0.4261,0.002,5.1627,2581.37,2581.26,0.0,0.0,-0.00022,0.005163,0.005163,0.051625,-0.06217,-120.4214,1,1,,270.3,310.7,5.855,15113.9214,-0.64405,15.113921,15.113277,0.051625,-30.922874,-20.4599
568,2026-09-18T15:16:11.815+00:00,ETH/USDT,binance,kraken,ARBITRUM,ok,0.2272,2581.37,2580.84,-2.0532,0.002,5.1627,2581.37,2580.84,0.0,0.0,-0.00106,0.005163,0.041293,0.051617,-0.099133,-192.0162,1,1,,270.3,79.9,2.327,6006.848,-1.2527,6.006848,48.044762,0.051617,-55.355927,-92.1547
568,2026-09-18T15:16:11.815+00:00,ETH/USDT,bybit,binance,ARBITRUM,ok,0.2272,2581.56,2581.36,-0.7747,0.002,5.1631,2581.56,2581.36,0.0,0.0,-0.0004,0.005163,0.005163,0.103254,-0.11398,-220.7585,1,1,30.0,267.3,270.3,4.7339,12220.8469,-0.946781,12.220847,12.2199,0.103254,-25.490783,-20.8584
568,2026-09-18T15:16:11.815+00:00,ETH/USDT,bybit,okx,ARBITRUM,ok,0.2272,2581.56,2581.26,-1.1621,0.00194,5.0082,2581.56,2581.26,0.0,0.0,-0.000582,0.005008,0.005008,0.10325,-0.113848,-227.3225,1,1,,267.3,310.7,4.73389,12220.8211,-1.420167,12.220821,12.219401,0.10325,-25.963639,-21.2454
568,2026-09-18T15:16:11.815+00:00,ETH/USDT,bybit,kraken,ARBITRUM,ok,0.2272,2581.56,2580.84,-2.789,0.00194,5.0082,2581.56,2580.84,0.0,0.0,-0.001397,0.005008,0.040055,0.103234,-0.149693,-298.8948,1,1,,267.3,79.9,2.327,6007.2901,-1.69483,6.00729,48.044762,0.103233,-55.850116,-92.9706
568,2026-09-18T15:16:11.815+00:00,ETH/USDT,okx,binance,ARBITRUM,ok,0.2272,2581.27,2581.36,0.3487,0.002,5.1625,2581.27,2581.36,0.0,0.0,0.00018,0.005163,0.005163,0.005679,-0.015824,-30.6521,1,1,30.0,310.7,270.3,1.4662,3784.6681,0.121958,3.784668,3.78479,0.005679,-7.453179,-19.6931
568,2026-09-18T15:16:11.815+00:00,ETH/USDT,okx,bybit,ARBITRUM,ok,0.2272,2581.27,2581.55,1.0847,0.00194,5.0077,2581.27,2581.55,0.0,0.0,0.000543,0.005008,0.005008,0.005679,-0.015152,-30.2578,1,1,30.0,310.7,267.3,1.4662,3784.6681,0.400536,3.784668,3.785069,0.005679,-7.17488,-18.9578
568,2026-09-18T15:16:11.815+00:00,ETH/USDT,okx,kraken,ARBITRUM,ok,0.2272,2581.27,2580.84,-1.6658,0.0011,2.8394,2581.27,2580.84,0.0,0.0,-0.000473,0.002839,0.022711,0.005678,-0.031702,-111.6492,1,1,,310.7,79.9,0.4662,1203.3881,-0.201248,1.203388,9.625495,0.005678,-11.035809,-91.7061
568,2026-09-18T15:16:11.815+00:00,ETH/USDT,kraken,binance,ERC20,ok,0.2272,2581.1,2581.36,1.0073,0.0021,5.4203,2581.1,2581.36,0.0,0.0,0.000546,0.043362,0.005421,0.36139,-0.409628,-755.7275,1,1,72.0,79.9,270.3,6.828,17625.9875,-0.46143,141.0079,17.625526,0.36139,-159.456247,-90.4666
568,2026-09-18T15:16:11.815+00:00,ETH/USDT,kraken,bybit,ERC20,ok,0.2272,2581.1,2581.55,1.7434,0.00208,5.3687,2581.1,2581.55,0.0,0.0,0.000936,0.04295,0.00537,0.361417,-0.4088,-761.4526,1,1,72.0,79.9,267.3,1.76617,4559.1265,0.329707,36.473012,4.559456,0.361417,-41.064178,-90.0703
568,2026-09-18T15:16:11.815+00:00,ETH/USDT,kraken,okx,ERC20,ok,0.2272,2581.1,2581.26,0.6199,0.001,2.5811,2581.1,2581.26,0.0,0.0,0.00016,0.020649,0.002581,0.361376,-0.384446,-1489.4675,1,1,,79.9,310.7,5.855048,15114.3606,-0.959369,120.914885,15.113401,0.361376,-137.349031,-90.8732
568,2026-09-18T15:16:11.815+00:00,SOL/USDT,binance,bybit,SOL,ok,0.0964,110.37,110.39,1.8121,0.047,5.1874,110.37000000000002,110.38999999999999,0.0,0.0,0.00094,0.005187,0.005188,0.11039,-0.119826,-230.9942,1,1,63.63999999999999,266.9,266.8,38.814,4283.9012,0.77628,4.283901,4.284677,0.11039,-7.902689,-18.4474
568,2026-09-18T15:16:11.815+00:00,SOL/USDT,binance,okx,SOL,ok,0.0964,110.37,110.38,0.906,0.046,5.077,110.37,110.38,0.0,0.0,0.00046,0.005077,0.005077,0.11038,-0.120075,-236.5059,1,1,,266.9,355.2,84.801,9359.4864,0.84801,9.359486,9.360334,0.11038,-17.982191,-19.2128
568,2026-09-18T15:16:11.815+00:00,SOL/USDT,binance,kraken,SOL,fetch_failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,2026-09-18T15:16:11.815+00:00,SOL/USDT,bybit,binance,SOL,ok,0.0964,110.4,110.36,-3.6232,0.047,5.1888,110.4,110.36,0.0,0.0,-0.00188,0.005189,0.005187,0.11036,-0.122616,-236.3084,1,1,0.3182,266.8,266.9,24.477,2702.2608,-0.979081,2.702261,2.701282,0.11036,-6.492984,-24.028
568,2026-09-18T15:16:11.815+00:00,SOL/USDT,bybit,okx,SOL,ok,0.0964,110.4,110.38,-1.8116,0.0453,5.0011,110.4,110.38,0.0,0.0,-0.000906,0.005001,0.005,0.11038,-0.121287,-242.5203,1,1,,266.8,355.2,24.4769,2702.2498,-0.489538,2.70225,2.70176,0.11038,-6.003928,-22.2183
568,2026-09-18T15:16:11.815+00:00,SOL/USDT,bybit,kraken,SOL,fetch_failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,2026-09-18T15:16:11.815+00:00,SOL/USDT,okx,binance,SOL,ok,0.0964,110.39,110.36,-2.7176,0.046,5.0779,110.39,110.36,0.0,0.0,-0.00138,0.005078,0.005077,0.02759,-0.039125,-77.048,1,1,0.3182,355.2,266.9,90.375,9977.3744,-3.589371,9.977374,9.973785,0.02759,-23.56812,-23.6216
568,2026-09-18T15:16:11.815+00:00,SOL/USDT,okx,bybit,SOL,ok,0.0964,110.39,110.39,0.0,0.0456,5.0338,110.38999999999999,110.38999999999999,-0.0,0.0,0.0,0.005034,0.005034,0.027597,-0.037665,-74.8246,1,1,63.63999999999999,355.2,266.8,38.8143,4285.0731,-0.362514,4.285073,4.284711,0.027598,-8.959895,-20.9095
568,2026-09-18T15:16:11.815+00:00,SOL/USDT,okx,kraken,SOL,fetch_failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,2026-09-18T15:16:11.815+00:00,SOL/USDT,kraken,binance,SOL,fetch_failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,2026-09-18T15:16:11.815+00:00,SOL/USDT,kraken,bybit,SOL,fetch_failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,2026-09-18T15:16:11.815+00:00,SOL/USDT,kraken,okx,SOL,fetch_failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,2026-09-18T15:16:21.968+00:00,BTC/USDT,binance,bybit,BTC,ok,0.139,80988.0,80999.8,1.457,0.0001,8.0988,80988.0,80999.8,0.0,0.0,0.00118,0.008099,0.0081,1.619996,-1.635015,-2018.8359,1,1,600.0,262.0,227.6,0.55959,45320.1032,6.547101,45.320103,45.32665,1.619995,-85.719647,-18.9143
569,2026-09-18T15:16:21.968+00:00,BTC/USDT,binance,okx,BTC,ok,0.139,80988.0,80997.8,1.2101,0.0001,8.0988,80988.0,80997.8,0.0,0.0,0.00098,0.008099,0.0081,1.619956,-1.635175,-2019.0332,1,1,,262.0,301.3,0.55966,45325.7725,5.456206,45.325773,45.331229,1.619956,-86.820751,-19.1548
569,2026-09-18T15:16:21.968+00:00,BTC/USDT,binance,kraken,BTC,ok,0.139,80988.0,80995.2,0.889,0.0001,8.0988,80988.0,80995.2,0.0,0.0,0.00072,0.008099,0.064796,1.619904,-1.692079,-2089.2959,1,1,1800.0,262.0,160.2,0.55966,45325.7725,4.00109,45.325773,362.638189,1.619904,-405.582775,-89.4817
569,2026-09-18T15:16:21.968+00:00,BTC/USDT,bybit,binance,BTC,ok,0.139,80999.9,80987.99,-1.4704,0.00027,21.87,80999.9,80987.99,0.0,0.0,-0.003216,0.02187,0.021867,2.83458,-2.881532,-1317.5746,1,1,600.0,227.6,262.0,2.589,209709.3015,-31.395355,209.709301,209.677906,2.83458,-453.617142,-21.6308
569,2026-09-18T15:16:21.968+00:00,BTC/USDT,bybit,okx,BTC,ok,0.139,80999.9,80997.8,-0.2593,0.00027,21.87,80999.9,80997.8,0.0,0.0,-0.000567,0.02187,0.021869,2.834923,-2.879229,-1316.5217,1,1,,227.6,301.3,1.417175,114791.1455,-3.088254,114.791145,114.788057,2.834923,-235.50238,-20.5157
569,2026-09-18T15:16:21.968+00:00,BTC/USDT,bybit,kraken,BTC,ok,0.139,80999.9,80995.2,-0.5802,0.00027,21.87,80999.9,80995.2,0.0,0.0,-0.001269,0.02187,0.17495,2.834832,-3.032921,-1386.7967,1,1,1800.0,227.6,160.2,0.712,57671.9705,-3.885568,57.67197,461.344679,2.834808,-525.737026,-91.1599
569,2026-09-18T15:16:21.968+00:00,BTC/USDT,okx,binance,BTC,ok,0.139,80997.9,80987.99,-1.2235,0.0001,8.0998,80997.9,80987.99,0.0,0.0,-0.000991,0.0081,0.008099,1.21482,-1.232009,-1521.0387,1,1,600.0,301.3,262.0,1.48711,120455.7646,-17.714786,120.455765,120.43805,1.21482,-259.82342,-21.57
569,2026-09-18T15:16:21.968+00:00,BTC/USDT,okx,bybit,BTC,ok,0.139,80997.9,80999.8,0.2346,9.5e-05,7.6948,80997.9,80999.8,0.0,0.0,0.000181,0.007695,0.007695,1.214997,-1.230206,-1598.7501,1,1,600.0,301.3,227.6,0.793682,64287.9879,0.031892,64.287988,64.28802,1.214996,-129.759111,-20.184
569,2026-09-18T15:16:21.968+00:00,BTC/USDT,okx,kraken,BTC,ok,0.139,80997.9,80995.2,-0.3333,9.5e-05,7.6948,80997.9,80995.2,0.0,0.0,-0.000256,0.007695,0.061556,1.214928,-1.284436,-1669.2254,1,1,1800.0,301.3,160.2,0.579,46898.7459,-2.525105,46.898746,375.169766,1.214928,-425.808545,-90.7932
569,2026-09-18T15:16:21.968+00:00,BTC/USDT,kraken,binance,BTC,ok,0.139,81001.6,80987.99,-1.6802,0.00022,17.8204,81001.6,80987.99000000002,0.0,-0.0,-0.002994,0.142563,0.017817,1.21482,-1.378194,-773.3822,1,1,600.0,160.2,262.0,0.588,47632.5987,-11.66058,381.06079,47.620938,1.21482,-441.557128,-92.7006
569,2026-09-18T15:16:21.968+00:00,BTC/USDT,kraken,bybit,BTC,ok,0.139,81001.6,80999.8,-0.2222,0.000218,17.6583,81001.6,80999.80000000002,0.0,-0.0,-0.000392,0.141267,0.017658,1.214997,-1.374314,-778.2801,1,1,600.0,160.2,227.6,0.588,47632.5987,-4.746944,381.06079,47.627852,1.214996,-434.650581,-91.2507
569,2026-09-18T15:16:21.968+00:00,BTC/USDT,kraken,okx,BTC,ok,0.139,81001.6,80997.8,-0.4691,0.000218,17.6583,81001.6,80997.8,0.0,0.0,-0.000828,0.141267,0.017658,1.214967,-1.37472,-778.5098,1,1,,160.2,301.3,0.588,47632.5987,-5.8923,381.06079,47.626706,1.214967,-435.794763,-91.4909
569,2026-09-18T15:16:21.968+00:00,ETH/USDT,binance,bybit,ARBITRUM,ok,0.183,2582.56,2582.59,0.1162,0.002,5.1651,2582.56,2582.59,0.0,0.0,6e-05,0.005165,0.005165,0.051652,-0.061922,-119.8851,1,1,30.0,265.3,218.4,1.0741,2774.015,-0.055084,2.774015,2.77396,0.051652,-5.654711,-20.3846
569,2026-09-18T15:16:21.968+00:00,ETH/USDT,binance,okx,ARBITRUM,ok,0.183,2582.56,2582.56,0.0,0.002,5.1651,2582.56,2582.56,0.0,0.0,0.0,0.005165,0.005165,0.051651,-0.061981,-120.0,1,1,,265.3,367.4,1.0741,2774.015,-0.087307,2.774015,2.773928,0.051651,-5.686901,-20.5006
569,2026-09-18T15:16:21.968+00:00,ETH/USDT,binance,kraken,ARBITRUM,ok,0.183,2582.56,2581.98,-2.2458,0.002,5.1651,2582.56,2581.98,0.0,0.0,-0.00116,0.005165,0.041312,0.05164,-0.099276,-192.2054,1,1,,265.3,181.8,0.678,1751.0191,-0.467997,1.751019,14.004409,0.051639,-16.275064,-92.9462
569,2026-09-18T15:16:21.968+00:00,ETH/USDT,bybit,binance,ARBITRUM,ok,0.183,2582.6,2582.55,-0.1936,0.002,5.1652,2582.6,2582.55,0.0,0.0,-0.0001,0.005165,0.005165,0.103302,-0.113732,-220.1895,1,1,30.0,218.4,265.3,2.7089,6996.0051,-0.135445,6.996005,6.99587,0.103302,-14.230622,-20.3411
569,2026-09-18T15:16:21.968+00:00,ETH/USDT,bybit,okx,ARBITRUM,ok,0.183,2582.6,2582.56,-0.1549,0.00194,5.0102,2582.6,2582.56,0.0,0.0,-7.8e-05,0.00501,0.00501,0.103302,-0.1134,-226.3371,1,1,,218.4,367.4,2.70889,6995.9793,-0.108356,6.995979,6.995871,0.103302,-14.203508,-20.3024
569,2026-09-18T15:16:21.968+00:00,ETH/USDT,bybit,kraken,ARBITRUM,ok,0.183,2582.6,2581.98,-2.4007,0.00194,5.0102,2582.6,2581.98,0.0,0.0,-0.001203,0.00501,0.040072,0.103279,-0.149565,-298.5175,1,1,,218.4,181.8,0.678,1751.0028,-0.4517,1.751003,14.004409,0.103277,-16.310389,-93.1488
569,2026-09-18T15:16:21.968+00:00,ETH/USDT,okx,binance,ARBITRUM,ok,0.183,2582.57,2582.55,-0.0774,0.002,5.1651,2582.57,2582.55,0.0,0.0,-4e-05,0.005165,0.005165,0.005682,-0.016052,-31.0773,1,1,30.0,367.4,265.3,19.999,51648.8174,-0.39998,51.648817,51.648417,0.005682,-103.702896,-20.0785
569,2026-09-18T15:16:21.968+00:00,ETH/USDT,okx,bybit,ARBITRUM,ok,0.183,2582.57,2582.59,0.0774,0.00194,5.0102,2582.57,2582.59,0.0,0.0,3.9e-05,0.00501,0.00501,0.005682,-0.015663,-31.2629,1,1,30.0,367.4,218.4,2.581,6665.6132,0.05162,6.665613,6.665665,0.005682,-13.28534,-19.9312
569,2026-09-18T15:16:21.968+00:00,ETH/USDT,okx,kraken,ARBITRUM,ok,0.183,2582.57,2581.98,-2.2845,0.0011,2.8408,2582.57,2581.98,0.0,0.0,-0.000649,0.002841,0.022721,0.00568,-0.031892,-112.2617,1,1,,367.4,181.8,0.479,1237.051,-0.30201,1.237051,9.893992,0.00568,-11.438733,-92.4678
569,2026-09-18T15:16:21.968+00:00,ETH/USDT,kraken,binance,ERC20,ok,0.183,2582.69,2582.55,-0.5421,0.0021,5.4236,2582.69,2582.55,0.0,0.0,-0.000294,0.043389,0.005423,0.361557,-0.410664,-757.1721,1,1,72.0,181.8,265.3,1.984,5124.1925,-0.41335,40.99354,5.123779,0.361557,-46.892227,-91.5114
569,2026-09-18T15:16:21.968+00:00,ETH/USDT,kraken,bybit,ERC20,ok,0.183,2582.69,2582.59,-0.3872,0.00208,5.372,2582.69,2582.59,0.0,0.0,-0.000208,0.042976,0.005372,0.361563,-0.410118,-763.4377,1,1,72.0,181.8,218.4,1.984,5124.1925,-0.33399,40.99354,5.123859,0.361563,-46.812952,-91.3567
569,2026-09-18T15:16:21.968+00:00,ETH/USDT,kraken,okx,ERC20,ok,0.183,2582.69,2582.56,-0.5034,0.001,2.5827,2582.69,2582.56,0.0,0.0,-0.00013,0.020662,0.002583,0.361558,-0.384932,-1490.4324,1,1,,181.8,367.4,1.984,5124.1925,-0.39351,40.99354,5.123799,0.361558,-46.872408,-91.4728
569,2026-09-18T15:16:21.968+00:00,SOL/USDT,binance,bybit,SOL,ok,0.2279,110.47,110.48,0.9052,0.047,5.1921,110.47000000000001,110.48,0.0,0.0,0.00047,0.005192,0.005193,0.11048,-0.120395,-231.8809,1,1,63.63999999999999,259.7,230.6,25.656,2834.2183,0.25656,2.834218,2.834475,0.11048,-5.522613,-19.4855
569,2026-09-18T15:16:21.968+00:00,SOL/USDT,binance,okx,SOL,ok,0.2279,110.47,110.47,0.0,0.046,5.0816,110.47,110.47,0.0,0.0,0.0,0.005082,0.005082,0.11047,-0.120633,-237.3913,1,1,,259.7,304.1,77.397,8550.0466,0.0,8.550047,8.550047,0.11047,-17.210563,-20.1292
569,2026-09-18T15:16:21.968+00:00,SOL/USDT,binance,kraken,SOL,ok,0.2279,110.47,110.45,-1.8104,0.06,6.6282,110.47,110.45,0.0,0.0,-0.0012,0.006628,0.053016,0.11045,-0.171294,-258.4325,1,1,,259.7,73.7,72.471,8005.8714,-1.44942,8.005871,64.035376,0.11045,-73.601117,-91.9339
569,2026-09-18T15:16:21.968+00:00,SOL/USDT,bybit,binance,SOL,ok,0.2279,110.49,110.46,-2.7152,0.047,5.193,110.48999999999998,110.46,-0.0,0.0,-0.00141,0.005193,0.005192,0.11046,-0.122255,-235.4207,1,1,0.3182,230.6,259.7,15.336,1694.4746,-0.460087,1.694475,1.694015,0.11046,-3.959036,-23.3644
